I[2019-10-14|22:00:05.809] starting ABCI with Tendermint                module=main 
E[2019-10-14|22:11:31.049] dialing failed (attempts: 1): dial tcp 18.219.106.252:26656: i/o timeout module=pex addr=afba3e3c48bdcc3d1ae294039938c5a155e2f357@18.219.106.252:26656
E[2019-10-14|22:11:31.049] dialing failed (attempts: 2): dial tcp 100.96.13.21:26656: i/o timeout module=pex addr=52b9be1d050c48434fba0373262ae7b30e6c0d11@100.96.13.21:26656
E[2019-10-14|22:12:01.048] dialing failed (attempts: 2): dial tcp 100.96.4.4:26656: i/o timeout module=pex addr=ccd572d3c1daad96b5d91f7623db09868548a564@100.96.4.4:26656
E[2019-10-14|22:12:01.048] dialing failed (attempts: 1): dial tcp 167.86.113.9:36656: i/o timeout module=pex addr=1513a59cfc337c4bba658daba9275db4baeb7e9e@167.86.113.9:36656
E[2019-10-14|22:12:01.049] dialing failed (attempts: 2): dial tcp 100.96.30.2:26656: i/o timeout module=pex addr=07e08d157262834537de97bc16bc2f407b505c9f@100.96.30.2:26656
E[2019-10-14|22:12:01.049] dialing failed (attempts: 1): dial tcp 13.250.239.168:26656: i/o timeout module=pex addr=a73ed88a6c436d9a1172271918c72e4630a5a5ee@13.250.239.168:26656
E[2019-10-14|22:12:01.049] dialing failed (attempts: 5): dial tcp 100.96.38.10:26656: i/o timeout module=pex addr=29437bf02f5f83c143d62cbcc1b26c89c38b9998@100.96.38.10:26656
E[2019-10-14|22:12:30.048] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e842:8ef5:da57:b7ba:d9ba]:26656: connect: network is unreachable module=pex addr=511442bf71821d0e1676014e91232857aa589cf4@[2a05:d014:c32:e842:8ef5:da57:b7ba:d9ba]:26656
E[2019-10-14|22:12:30.104] dialing failed (attempts: 3): dial tcp 221.165.237.202:26656: connect: connection refused module=pex addr=5a1b9b12d180cfcd3e69de0ee4128c545121a70e@221.165.237.202:26656
E[2019-10-14|22:12:30.620] dialing failed (attempts: 3): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=01cbbd3506b422d782e5472e1e1b4aca8f8eaec0@35.247.100.212:26656
E[2019-10-14|22:12:31.048] dialing failed (attempts: 1): dial tcp 100.96.54.222:26656: i/o timeout module=pex addr=3d4bc316872e37aeb5bbf01be536a28bf82e1288@100.96.54.222:26656
E[2019-10-14|22:12:31.049] dialing failed (attempts: 4): dial tcp 100.96.53.75:26656: i/o timeout module=pex addr=20e717134bf002d853a0094ffc4140a814b57e74@100.96.53.75:26656
E[2019-10-14|22:13:00.048] dialing failed (attempts: 7): dial tcp [2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656: connect: network is unreachable module=pex addr=827e0cc1c63afc622519d8050bbf02446169afd2@[2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656
E[2019-10-14|22:13:01.048] dialing failed (attempts: 1): dial tcp 35.202.24.200:26656: i/o timeout module=pex addr=289673e4aab1edec9e8eaeaf6caf5a57e0a1400a@35.202.24.200:26656
E[2019-10-14|22:13:01.049] dialing failed (attempts: 5): dial tcp 100.96.53.75:26656: i/o timeout module=pex addr=ab872ebd48b020667b4d24b736f00ef3d53013c7@100.96.53.75:26656
E[2019-10-14|22:13:01.049] dialing failed (attempts: 3): dial tcp 34.245.10.43:26656: i/o timeout module=pex addr=081a25f5f6a5ce08992acc65060abcd655538599@34.245.10.43:26656
E[2019-10-14|22:13:01.049] dialing failed (attempts: 4): dial tcp 3.123.75.1:26656: i/o timeout module=pex addr=7ab65f299c05a2e1e87080d627cb76d9ece9287a@3.123.75.1:26656
E[2019-10-14|22:13:30.048] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e843:4012:6dc:35be:d93]:26656: connect: network is unreachable module=pex addr=e2969f4700ab685f7e9007f1b398818f111e9c56@[2a05:d014:c32:e843:4012:6dc:35be:d93]:26656
E[2019-10-14|22:13:31.029] dialing failed (attempts: 3): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=5977d063efa60574f995b68014969ff4c7a844a7@159.89.125.186:26656
E[2019-10-14|22:13:31.048] dialing failed (attempts: 1): dial tcp 54.234.150.78:26656: i/o timeout module=pex addr=da6f8f6f26312b3670b3b7ae58084c02596ee4a3@54.234.150.78:26656
E[2019-10-14|22:13:31.048] dialing failed (attempts: 2): dial tcp 54.213.146.252:26656: i/o timeout module=pex addr=fd7c78c54636abef96f3537762f422b3fb9f0614@54.213.146.252:26656
E[2019-10-14|22:13:31.232] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=a64962e791e38b1081e7d898370782bdb163a0df@167.86.113.9:36656
E[2019-10-14|22:14:01.048] dialing failed (attempts: 5): dial tcp 3.123.75.1:26656: i/o timeout module=pex addr=7ab65f299c05a2e1e87080d627cb76d9ece9287a@3.123.75.1:26656
E[2019-10-14|22:14:01.048] dialing failed (attempts: 1): dial tcp 209.250.234.107:26656: i/o timeout module=pex addr=cc4cd6499a51b7301fbf56db24c435cf206bdc7b@209.250.234.107:26656
E[2019-10-14|22:14:01.049] dialing failed (attempts: 3): dial tcp 34.241.12.222:26656: i/o timeout module=pex addr=9afe1904903cd3d462a7f071e2affaca7f5cbe15@34.241.12.222:26656
E[2019-10-14|22:14:01.049] dialing failed (attempts: 2): dial tcp 100.96.53.21:26656: i/o timeout module=pex addr=db4422064a846faa26a9b14c26a55649fbf5a18d@100.96.53.21:26656
E[2019-10-14|22:14:01.049] dialing failed (attempts: 2): dial tcp 100.96.53.21:26656: i/o timeout module=pex addr=258e116291637a11a2910f4273d325d1eb4c3073@100.96.53.21:26656
E[2019-10-14|22:14:30.048] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656: connect: network is unreachable module=pex addr=1cc6baf81fda03aac3fcdc1d276e6496d7085ffc@[2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656
E[2019-10-14|22:14:30.158] dialing failed (attempts: 1): auth failure: secret conn failed: read tcp 172.19.79.3:55206->211.192.161.41:36656: read: connection reset by peer module=pex addr=65d4fba1f075414fdca387682c5168c4b7763f11@211.192.161.41:36656
E[2019-10-14|22:14:31.049] dialing failed (attempts: 2): dial tcp 18.223.99.160:26656: i/o timeout module=pex addr=2f146aa8c1e67603d39f27b54a1b7b630e6de1c4@18.223.99.160:26656
E[2019-10-14|22:14:31.049] dialing failed (attempts: 3): dial tcp 18.218.78.71:26656: i/o timeout module=pex addr=61b776292c2fa867d7d46c1aafde7b1157f58cb3@18.218.78.71:26656
E[2019-10-14|22:15:00.156] dialing failed (attempts: 1): auth failure: secret conn failed: read tcp 172.19.79.3:51302->211.192.161.41:56656: read: connection reset by peer module=pex addr=36586a259b9c63085c191180a287ebd6848df775@211.192.161.41:56656
E[2019-10-14|22:15:00.694] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=dd8ebd8d433d0760094d858dc33305e2fa522af3@128.199.44.53:26656
E[2019-10-14|22:15:01.049] dialing failed (attempts: 2): dial tcp 18.220.88.236:26656: i/o timeout module=pex addr=0b14fd448b1c041903d16578bd4ca2d576423e51@18.220.88.236:26656
E[2019-10-14|22:15:01.049] dialing failed (attempts: 1): dial tcp 3.15.199.167:26656: i/o timeout module=pex addr=23e5890ca522aa0b3a9028d5edc7f00e64d979ce@3.15.199.167:26656
E[2019-10-14|22:15:30.098] dialing failed (attempts: 4): dial tcp 221.165.237.202:26656: connect: connection refused module=pex addr=5a1b9b12d180cfcd3e69de0ee4128c545121a70e@221.165.237.202:26656
E[2019-10-14|22:15:31.048] dialing failed (attempts: 3): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-14|22:15:31.049] dialing failed (attempts: 1): dial tcp 91.205.173.168:26656: i/o timeout module=pex addr=3028c6ee9be21f0d34be3e97a59b093e15ec0658@91.205.173.168:26656
E[2019-10-14|22:15:31.049] dialing failed (attempts: 1): dial tcp 18.222.250.161:26656: i/o timeout module=pex addr=195eb25276ef1c731123587e138b90c8bbb1ba6b@18.222.250.161:26656
E[2019-10-14|22:16:00.048] dialing failed (attempts: 2): dial tcp [2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656: connect: network is unreachable module=pex addr=1cc6baf81fda03aac3fcdc1d276e6496d7085ffc@[2a05:d014:c32:e842:7dcd:e65d:5fe3:478d]:26656
E[2019-10-14|22:16:01.048] dialing failed (attempts: 5): dial tcp 18.203.234.98:26656: i/o timeout module=pex addr=dd072e431afd96ac9abe0f0f14311666c946c96b@18.203.234.98:26656
E[2019-10-14|22:16:01.049] dialing failed (attempts: 3): dial tcp 34.254.194.249:26656: i/o timeout module=pex addr=f6faa1463e08acf717f2c4e52312cf4200cb1aa5@34.254.194.249:26656
E[2019-10-14|22:16:01.049] dialing failed (attempts: 2): dial tcp 13.209.40.130:26677: i/o timeout module=pex addr=1619344193320ba62cc7e3695dddc90bc09e551e@13.209.40.130:26677
E[2019-10-14|22:16:30.048] dialing failed (attempts: 8): dial tcp [2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656: connect: network is unreachable module=pex addr=827e0cc1c63afc622519d8050bbf02446169afd2@[2a05:d014:c32:e842:d337:50fa:7c4a:b27b]:26656
E[2019-10-14|22:16:30.049] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-14|22:16:31.048] dialing failed (attempts: 1): dial tcp 100.96.4.190:26656: i/o timeout module=pex addr=b225f029057dcd514d8db061ea636dffe567e694@100.96.4.190:26656
E[2019-10-14|22:16:31.049] dialing failed (attempts: 3): dial tcp 13.59.206.150:26656: i/o timeout module=pex addr=7bd13b706dce2f7318beed527e84200a44b110e7@13.59.206.150:26656
E[2019-10-14|22:17:01.048] dialing failed (attempts: 2): dial tcp 18.224.135.3:26656: i/o timeout module=pex addr=3f56edc78db48923591b8628491f4ac2f69ec66c@18.224.135.3:26656
E[2019-10-14|22:17:01.049] dialing failed (attempts: 1): dial tcp 34.70.8.225:26656: i/o timeout module=pex addr=160d66514dfc4e7f990f307ff8234df27a144926@34.70.8.225:26656
E[2019-10-14|22:17:01.049] dialing failed (attempts: 2): dial tcp 13.113.22.115:26656: i/o timeout module=pex addr=21aad8d85f9d40117a75eeec4d22ff12040cb933@13.113.22.115:26656
E[2019-10-14|22:17:01.049] dialing failed (attempts: 1): dial tcp 34.243.172.22:26656: i/o timeout module=pex addr=f62dfb8b844fc1bedf9701faf19ceac57be97940@34.243.172.22:26656
E[2019-10-14|22:17:31.048] dialing failed (attempts: 1): dial tcp 100.96.32.4:26656: i/o timeout module=pex addr=4bb4bb1b85f1f1da8ba2a3df9232e47af33ac959@100.96.32.4:26656
E[2019-10-14|22:17:31.049] dialing failed (attempts: 2): dial tcp 100.96.10.2:26656: i/o timeout module=pex addr=cdfc46116b1ecaf4ee0c7abfd4abbc03acedeaee@100.96.10.2:26656
E[2019-10-14|22:17:31.049] dialing failed (attempts: 3): dial tcp 100.96.13.21:26656: i/o timeout module=pex addr=52b9be1d050c48434fba0373262ae7b30e6c0d11@100.96.13.21:26656
E[2019-10-14|22:17:31.049] dialing failed (attempts: 5): dial tcp 100.96.54.62:26656: i/o timeout module=pex addr=5bcfff9df5b49a0820dc57d8d3a87b7cde2c91fe@100.96.54.62:26656
E[2019-10-14|22:18:01.048] dialing failed (attempts: 3): dial tcp 100.96.30.2:26656: i/o timeout module=pex addr=27c6377797d52866b9555beb8e070be5f7913714@100.96.30.2:26656
E[2019-10-14|22:18:01.049] dialing failed (attempts: 4): dial tcp 100.96.13.21:26656: i/o timeout module=pex addr=52b9be1d050c48434fba0373262ae7b30e6c0d11@100.96.13.21:26656
E[2019-10-14|22:18:01.049] dialing failed (attempts: 4): dial tcp 100.96.22.2:26656: i/o timeout module=pex addr=7cb4ae170f02934431cff80b2d9691e2db39db8f@100.96.22.2:26656
E[2019-10-14|22:18:01.049] dialing failed (attempts: 3): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=83585a5c18a127c1e08e70609d528097b4b24b0a@54.154.189.123:26656
E[2019-10-14|22:18:31.048] dialing failed (attempts: 4): dial tcp 3.14.253.59:26656: i/o timeout module=pex addr=5f86a79901774e0f183472a4204775cdf3767e09@3.14.253.59:26656
E[2019-10-14|22:18:31.048] dialing failed (attempts: 3): dial tcp 13.113.22.115:26656: i/o timeout module=pex addr=e51287fbe9a3ce26c91d097451019782fe5505ac@13.113.22.115:26656
E[2019-10-14|22:18:31.049] dialing failed (attempts: 1): dial tcp 100.96.40.37:26656: i/o timeout module=pex addr=8ada2444275056483c8bbc937837035957964274@100.96.40.37:26656
E[2019-10-14|22:18:31.049] dialing failed (attempts: 2): dial tcp 18.191.244.197:26656: i/o timeout module=pex addr=93effed4aca10c51b73e5ea791b95d356b22664d@18.191.244.197:26656
E[2019-10-14|22:19:00.048] dialing failed (attempts: 2): dial tcp [2a05:d014:c32:e842:89a7:f680:480c:9536]:26656: connect: network is unreachable module=pex addr=11cf0c6ac0f7ee5f26886c536f07cc69bd5781fa@[2a05:d014:c32:e842:89a7:f680:480c:9536]:26656
E[2019-10-14|22:19:01.048] dialing failed (attempts: 3): dial tcp 18.220.88.236:26656: i/o timeout module=pex addr=0b14fd448b1c041903d16578bd4ca2d576423e51@18.220.88.236:26656
E[2019-10-14|22:19:01.049] dialing failed (attempts: 1): dial tcp 18.219.150.39:26656: i/o timeout module=pex addr=b5f662929b1b8a91bf0960a081cb8ec376423119@18.219.150.39:26656
E[2019-10-14|22:19:01.049] dialing failed (attempts: 1): dial tcp 3.113.23.191:26656: i/o timeout module=pex addr=605708c32d1c8f6aba0e45da2a2db6445ae93dbe@3.113.23.191:26656
E[2019-10-14|22:19:31.048] dialing failed (attempts: 4): dial tcp 18.179.9.186:26656: i/o timeout module=pex addr=62bc0e839a1bbd580be57bf3c3d35ca94aba4bf8@18.179.9.186:26656
E[2019-10-14|22:19:31.048] dialing failed (attempts: 2): dial tcp 100.96.54.222:26656: i/o timeout module=pex addr=7c74ce1562019920a5a076a650f255330bb30428@100.96.54.222:26656
E[2019-10-14|22:19:31.049] dialing failed (attempts: 1): dial tcp 63.35.190.137:26656: i/o timeout module=pex addr=e96b72b5eeca17a9668b199b0ed5eafb23e8927e@63.35.190.137:26656
E[2019-10-14|22:19:31.049] dialing failed (attempts: 2): dial tcp 18.222.250.161:26656: i/o timeout module=pex addr=195eb25276ef1c731123587e138b90c8bbb1ba6b@18.222.250.161:26656
E[2019-10-14|22:20:00.048] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e843:c5c6:dd4:7257:f71e]:26656: connect: network is unreachable module=pex addr=1cb12afd68934d23e8edf56fa68c225df164e63d@[2a05:d014:c32:e843:c5c6:dd4:7257:f71e]:26656
E[2019-10-14|22:20:00.422] dialing failed (attempts: 4): dial tcp 51.38.113.59:26656: connect: connection refused module=pex addr=5e13a96357d7326b1eff969ef8d96da39896327d@51.38.113.59:26656
E[2019-10-14|22:20:00.753] dialing failed (attempts: 4): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=5977d063efa60574f995b68014969ff4c7a844a7@159.89.125.186:26656
E[2019-10-14|22:20:01.049] dialing failed (attempts: 2): dial tcp 116.203.146.149:26656: i/o timeout module=pex addr=35b9658ca14dd4908b37f327870cbd5007ee06f1@116.203.146.149:26656
E[2019-10-14|22:20:31.048] dialing failed (attempts: 1): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-14|22:20:31.048] dialing failed (attempts: 4): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=c16e53c8be43c91ead0b1b8c7a5d465207d108fc@54.154.189.123:26656
E[2019-10-14|22:20:31.049] dialing failed (attempts: 1): dial tcp 100.96.33.23:26656: i/o timeout module=pex addr=45d98817644aca7b244849a7136384e9e4049041@100.96.33.23:26656
E[2019-10-14|22:20:31.049] dialing failed (attempts: 6): dial tcp 3.123.75.1:26656: i/o timeout module=pex addr=7ab65f299c05a2e1e87080d627cb76d9ece9287a@3.123.75.1:26656
E[2019-10-14|22:21:00.431] dialing failed (attempts: 5): dial tcp 51.38.113.59:26656: connect: connection refused module=pex addr=5e13a96357d7326b1eff969ef8d96da39896327d@51.38.113.59:26656
E[2019-10-14|22:21:01.048] dialing failed (attempts: 2): dial tcp 34.243.172.22:26656: i/o timeout module=pex addr=f62dfb8b844fc1bedf9701faf19ceac57be97940@34.243.172.22:26656
E[2019-10-14|22:21:01.048] dialing failed (attempts: 2): dial tcp 13.250.239.168:26656: i/o timeout module=pex addr=a73ed88a6c436d9a1172271918c72e4630a5a5ee@13.250.239.168:26656
E[2019-10-14|22:21:01.049] dialing failed (attempts: 2): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-14|22:21:30.793] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=c0dcf3e5da1e9f5a696a7ff7c2594263190f97cf@54.80.187.25:26656
E[2019-10-14|22:21:31.048] dialing failed (attempts: 4): dial tcp 100.96.33.27:26656: i/o timeout module=pex addr=8a867b55c6db6d27620f20362ad780319f60e433@100.96.33.27:26656
E[2019-10-14|22:21:31.049] dialing failed (attempts: 2): dial tcp 52.15.152.8:26656: i/o timeout module=pex addr=e5ed092bcb222546412644f94b822631ff50e2cd@52.15.152.8:26656
E[2019-10-14|22:21:31.192] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=95952a84f9342264744d5e3c5bdeafc51de80b53@149.202.43.78:26656
E[2019-10-14|22:22:00.049] dialing failed (attempts: 3): dial tcp [2a05:d014:c32:e842:89a7:f680:480c:9536]:26656: connect: network is unreachable module=pex addr=11cf0c6ac0f7ee5f26886c536f07cc69bd5781fa@[2a05:d014:c32:e842:89a7:f680:480c:9536]:26656
E[2019-10-14|22:22:01.048] dialing failed (attempts: 5): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=83585a5c18a127c1e08e70609d528097b4b24b0a@54.154.189.123:26656
E[2019-10-14|22:22:01.048] dialing failed (attempts: 3): dial tcp 100.96.4.4:26656: i/o timeout module=pex addr=ccd572d3c1daad96b5d91f7623db09868548a564@100.96.4.4:26656
E[2019-10-14|22:22:01.049] dialing failed (attempts: 4): dial tcp 34.252.187.224:26656: i/o timeout module=pex addr=ae3173b2e7e126f9609ac7feef6c001150a8671b@34.252.187.224:26656
E[2019-10-14|22:22:30.988] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=ae9cdb48aae0b62cc21720087d16f79a33e776da@80.71.57.38:26656
E[2019-10-14|22:22:31.049] dialing failed (attempts: 1): dial tcp 104.197.51.143:26656: i/o timeout module=pex addr=6be0856f6365559fdc2e9e97a07d609f754632b0@104.197.51.143:26656
E[2019-10-14|22:22:31.049] dialing failed (attempts: 2): dial tcp 13.229.186.224:26656: i/o timeout module=pex addr=03a7f9a91d5cbc49efbe4b940a5885a6cc439524@13.229.186.224:26656
E[2019-10-14|22:22:31.049] dialing failed (attempts: 1): dial tcp 100.96.28.8:26656: i/o timeout module=pex addr=08bcddbdc3726e3a1231daa8e7f037ac1ada8b57@100.96.28.8:26656
E[2019-10-14|22:23:00.048] dialing failed (attempts: 2): dial tcp [2a05:d014:c32:e843:9407:dba9:51c2:648]:26656: connect: network is unreachable module=pex addr=29f844d0fe98a9eb6634e75008f8bc5d7b3ebf56@[2a05:d014:c32:e843:9407:dba9:51c2:648]:26656
E[2019-10-14|22:23:01.048] dialing failed (attempts: 1): dial tcp 100.96.89.2:26656: i/o timeout module=pex addr=823887f785960505162cbc2f715b817be5352120@100.96.89.2:26656
E[2019-10-14|22:23:01.049] dialing failed (attempts: 6): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=c16e53c8be43c91ead0b1b8c7a5d465207d108fc@54.154.189.123:26656
E[2019-10-14|22:23:01.049] dialing failed (attempts: 6): dial tcp 54.154.189.123:26656: i/o timeout module=pex addr=83585a5c18a127c1e08e70609d528097b4b24b0a@54.154.189.123:26656
E[2019-10-14|22:23:30.797] dialing failed (attempts: 4): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=01cbbd3506b422d782e5472e1e1b4aca8f8eaec0@35.247.100.212:26656
E[2019-10-14|22:23:31.048] dialing failed (attempts: 3): dial tcp 35.201.178.152:26656: i/o timeout module=pex addr=bd9d1ad3afc0d516c1d2221b2a4627ac2b421483@35.201.178.152:26656
E[2019-10-14|22:23:31.049] dialing failed (attempts: 2): dial tcp 63.35.190.137:26656: i/o timeout module=pex addr=e96b72b5eeca17a9668b199b0ed5eafb23e8927e@63.35.190.137:26656
E[2019-10-14|22:23:31.049] dialing failed (attempts: 6): dial tcp 100.96.53.75:26656: i/o timeout module=pex addr=ab872ebd48b020667b4d24b736f00ef3d53013c7@100.96.53.75:26656
E[2019-10-14|22:24:00.048] dialing failed (attempts: 1): dial tcp [2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656: connect: network is unreachable module=pex addr=89b158bf4926c75058134a0700b7eb1642f262b0@[2a05:d014:c32:e844:a0bf:5426:cbf3:cb1c]:26656
E[2019-10-14|22:24:00.807] dialing failed (attempts: 2): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=dd8ebd8d433d0760094d858dc33305e2fa522af3@128.199.44.53:26656
E[2019-10-14|22:24:00.962] dialing failed (attempts: 1): incompatible: Peer is on a different network. Got gaia-13006, expected cosmoshub-3-testnet module=pex addr=56bb58f2f936a4dd302fa8617bf76dd1f9f940ab@178.63.143.34:26656
